"","gender","PhoneService","OnlineSecurity","OnlineBackup","PaperlessBilling","Churn"
"2604","0","1",NA,"1","1","0"
"2605","0","1",NA,"0","0","0"
"2606","0","1",NA,"0","1","0"
"2607","0","1",NA,"1","0","0"
"2608","1","1",NA,"0","1","1"
"2609","1","0",NA,"0","1","1"
"2610","1","1",NA,"1","1","1"
"2611","0","0",NA,"0","0","1"
"2612","1","1",NA,"0","1","1"
"2613","0","1",NA,"1","0","0"
"2614","0","1",NA,"1","1","1"
"2615","0","1",NA,"0","1","1"
"2616","0","1",NA,"1","1","0"
"2617","1","1",NA,"0","1","1"
"2618","0","1",NA,"0","1","1"
"2619","1","1",NA,"0","0","0"
"2620","0","1",NA,"1","1","1"
"2621","1","1",NA,"0","1","0"
"2622","1","1",NA,"1","1","0"
"2623","1","1",NA,"0","1","0"
"2624","0","1",NA,"0","0","0"
"2625","1","1",NA,"1","1","0"
"2626","1","1",NA,"1","1","0"
"2627","0","0",NA,"1","0","0"
"2628","0","1",NA,"0","0","0"
"2629","0","1",NA,"1","1","0"
"2630","1","1",NA,"0","0","1"
"2631","1","1",NA,"0","1","0"
"2632","1","1",NA,"0","1","1"
"2633","0","1",NA,"1","1","0"
"2634","0","1",NA,"1","1","0"
"2635","1","1",NA,"0","1","1"
"2636","1","1",NA,"0","0","0"
"2637","0","1",NA,"1","1","0"
"2638","0","0",NA,"0","0","0"
"2639","1","1",NA,"1","1","1"
"2640","1","1",NA,"0","1","1"
"2641","1","1",NA,"1","1","0"
"2642","0","1",NA,"1","0","0"
"2643","0","1",NA,"0","1","1"
"2644","0","1",NA,"0","1","1"
"2645","1","0",NA,"1","1","1"
"2646","0","1",NA,"0","0","0"
"2647","1","1",NA,"1","1","0"
"2648","0","1",NA,"0","1","0"
"2649","1","1",NA,"0","1","0"
"2650","0","1",NA,"0","0","0"
"2651","0","1",NA,"0","1","0"
"2652","1","1",NA,"0","1","1"
"2653","1","1",NA,"0","0","0"
"2654","0","1",NA,"0","0","0"
"2655","1","1",NA,"0","1","1"
"2656","0","1",NA,"1","0","1"
"2657","0","1",NA,"0","0","0"
"2658","0","1",NA,"0","1","0"
"2659","0","1",NA,"0","0","0"
"2660","0","1",NA,"0","0","0"
"2661","1","1",NA,"0","1","0"
"2662","0","0",NA,"1","1","0"
"2663","1","0",NA,"0","1","1"
"2664","0","1",NA,"1","1","0"
"2665","1","1",NA,"1","1","0"
"2666","1","1",NA,"1","1","0"
"2667","1","1",NA,"1","1","0"
"2668","0","1",NA,"1","0","0"
"2669","1","1",NA,"0","0","1"
"2670","0","1",NA,"1","1","1"
"2671","0","1",NA,"0","1","0"
"2672","1","1",NA,"1","0","0"
"2673","1","1",NA,"0","0","0"
"2674","1","1",NA,"0","1","1"
"2675","0","1",NA,"0","0","0"
"2676","1","1",NA,"0","0","0"
"2677","0","1",NA,"0","0","0"
"2678","0","1",NA,"0","1","1"
"2679","1","1",NA,"0","0","0"
"2680","1","1",NA,"0","1","1"
"2681","1","1",NA,"1","0","0"
"2682","1","0",NA,"0","0","0"
"2683","1","1",NA,"0","0","1"
"2684","0","1",NA,"0","1","1"
"2685","1","1",NA,"1","1","0"
"2686","0","1",NA,"1","0","0"
"2687","1","1",NA,"0","1","1"
"2688","1","1",NA,"0","0","0"
"2689","1","1",NA,"1","1","1"
"2690","0","1",NA,"1","1","0"
"2691","1","1",NA,"0","1","1"
"2692","0","1",NA,"0","1","0"
"2693","0","1",NA,"0","1","0"
"2694","1","1",NA,"0","0","0"
"2695","1","1",NA,"0","0","0"
"2696","1","1",NA,"1","1","0"
"2697","0","0",NA,"0","0","0"
"2698","0","1",NA,"1","0","0"
"2699","1","1",NA,"0","0","0"
"2700","0","1",NA,"1","1","0"
"2701","0","0",NA,"0","0","0"
"2702","0","1",NA,"0","0","0"
"2703","1","1",NA,"0","0","0"
"2704","0","1",NA,"0","1","1"
"2705","0","1",NA,"0","0","0"
"2706","0","1",NA,"0","0","0"
"2707","1","1",NA,"0","0","1"
"2708","1","1",NA,"0","1","1"
"2709","0","1",NA,"0","1","1"
"2710","1","0",NA,"1","1","0"
"2711","0","1",NA,"0","0","0"
"2712","0","1",NA,"0","1","1"
"2713","1","0",NA,"0","0","0"
"2714","1","1",NA,"0","1","0"
"2715","0","1",NA,"0","1","0"
"2716","1","1",NA,"0","1","0"
"2717","0","1",NA,"0","0","0"
"2718","0","1",NA,"1","0","0"
"2719","1","0",NA,"1","1","0"
"2720","0","1",NA,"0","1","0"
"2721","1","1",NA,"0","0","1"
"2722","1","1",NA,"0","1","1"
"2723","1","1",NA,"0","0","0"
"2724","1","1",NA,"0","0","0"
"2725","1","1",NA,"0","0","0"
"2726","0","0",NA,"0","0","0"
"2727","1","1",NA,"0","0","0"
"2728","1","1",NA,"0","1","1"
"2729","0","0",NA,"1","0","0"
"2730","0","1",NA,"0","1","1"
"2731","1","1",NA,"1","1","0"
"2732","0","1",NA,"1","0","0"
"2733","0","1",NA,"0","0","0"
"2734","0","1",NA,"0","1","0"
"2735","1","1",NA,"0","0","0"
"2736","1","1",NA,"0","1","0"
"2737","0","1",NA,"1","0","0"
"2738","1","1",NA,"0","1","0"
"2739","0","1",NA,"0","0","0"
"2740","0","1",NA,"0","0","0"
"2741","0","1",NA,"0","0","1"
"2742","1","1",NA,"0","1","1"
"2743","1","1",NA,"1","0","0"
"2744","1","1",NA,"1","1","0"
"2745","0","1",NA,"0","1","0"
"2746","1","1",NA,"0","1","1"
"2747","0","1",NA,"0","0","0"
"2748","1","1",NA,"0","1","0"
"2749","1","0",NA,"0","1","1"
"2750","1","1",NA,"0","0","0"
"2751","1","1",NA,"0","1","0"
"2752","0","0",NA,"0","1","0"
"2753","1","0",NA,"0","0","1"
"2754","0","1",NA,"0","0","1"
"2755","1","0",NA,"0","0","0"
"2756","1","1",NA,"0","0","0"
"2757","0","1",NA,"0","0","1"
"2758","0","1",NA,"0","0","0"
"2759","1","1",NA,"0","0","0"
"2760","1","1",NA,"0","0","0"
"2761","1","1",NA,"0","1","0"
"2762","0","0",NA,"0","1","1"
"2763","1","1",NA,"0","0","0"
"2764","1","1",NA,"1","0","0"
"2765","1","1",NA,"1","0","0"
"2766","1","1",NA,"0","1","0"
"2767","0","1",NA,"1","1","0"
"2768","0","1",NA,"0","1","0"
"2769","0","1",NA,"0","0","0"
"2770","0","1",NA,"0","0","1"
"2771","1","1",NA,"0","1","1"
"2772","0","1",NA,"0","1","0"
"2773","0","1",NA,"1","0","0"
"2774","1","0",NA,"0","0","0"
"2775","1","1",NA,"0","0","0"
"2776","1","1",NA,"0","1","1"
"2777","1","1",NA,"1","1","1"
"2778","1","1",NA,"0","0","0"
"2779","0","1",NA,"1","1","0"
"2780","1","1",NA,"0","1","1"
"2781","0","1",NA,"1","0","1"
"2782","1","0",NA,"1","1","0"
"2783","1","1",NA,"0","1","0"
"2784","0","1",NA,"1","1","0"
"2785","0","1",NA,"0","1","1"
"2786","0","1",NA,"1","0","0"
"2787","1","1",NA,"1","0","0"
"2788","1","1",NA,"0","0","0"
"2789","1","1",NA,"1","1","0"
"2790","0","1",NA,"0","1","0"
"2791","0","1",NA,"1","1","1"
"2792","1","1",NA,"0","1","0"
"2793","0","1",NA,"1","0","0"
"2794","1","1",NA,"0","1","0"
"2795","0","1",NA,"1","0","0"
"2796","0","1",NA,"0","1","1"
"2797","0","1",NA,"0","1","0"
"2798","1","1",NA,"0","1","1"
"2799","1","1",NA,"0","1","1"
"2800","1","1",NA,"0","0","0"
"2801","0","1",NA,"0","0","0"
"2802","0","1",NA,"1","1","0"
"2803","1","1",NA,"0","1","1"
"2804","0","1",NA,"0","1","0"
"2805","1","0",NA,"0","0","1"
"2806","0","1",NA,"1","0","0"
"2807","1","1",NA,"1","1","0"
"2808","1","1",NA,"0","0","0"
"2809","1","1",NA,"0","0","0"
"2810","1","0",NA,"1","0","0"
"2811","0","1",NA,"0","1","0"
"2812","0","1",NA,"0","0","0"
"2813","1","1",NA,"1","1","1"
"2814","1","1",NA,"0","0","0"
"2815","0","0",NA,"1","0","0"
"2816","1","1",NA,"0","1","1"
"2817","0","1",NA,"1","1","0"
"2818","0","1",NA,"0","0","0"
"2819","1","1",NA,"0","0","1"
"2820","0","1",NA,"1","0","0"
"2821","1","1",NA,"0","0","0"
"2822","1","1",NA,"0","1","1"
"2823","0","1",NA,"1","0","1"
"2824","1","1",NA,"0","1","0"
"2825","1","1",NA,"0","0","0"
"2826","1","1",NA,"0","1","0"
"2827","0","1",NA,"0","0","0"
"2828","1","1",NA,"1","1","0"
"2829","1","1",NA,"0","0","0"
"2830","1","1",NA,"0","1","1"
"2831","1","1",NA,"1","0","0"
"2832","0","1",NA,"1","1","1"
"2833","1","1",NA,"1","0","0"
"2834","0","1",NA,"1","1","0"
"2835","1","1",NA,"0","0","0"
"2836","0","1",NA,"1","1","0"
"2837","1","1",NA,"1","0","0"
"2838","0","1",NA,"0","0","1"
"2839","0","1",NA,"0","0","0"
"2840","0","1",NA,"0","0","0"
"2841","0","1",NA,"1","0","0"
"2842","1","0",NA,"0","0","0"
"2843","0","0",NA,"0","0","0"
"2844","0","1",NA,"0","0","0"
"2845","0","1",NA,"0","1","1"
"2846","0","1",NA,"1","1","0"
"2847","0","1",NA,"0","1","0"
"2848","0","1",NA,"1","0","0"
"2849","1","1",NA,"0","1","0"
"2850","0","1",NA,"0","0","0"
"2851","1","1",NA,"0","1","0"
"2852","0","1",NA,"1","1","0"
"2853","1","1",NA,"1","1","0"
"2854","0","1",NA,"0","1","0"
"2855","1","1",NA,"0","1","0"
"2856","1","1",NA,"0","0","0"
"2857","1","1",NA,"0","1","0"
"2858","0","1",NA,"1","0","0"
"2859","0","1",NA,"0","1","0"
"2860","1","1",NA,"1","1","0"
"2861","1","1",NA,"0","1","0"
"2862","0","1",NA,"0","1","1"
"2863","1","1",NA,"0","1","1"
"2864","1","1",NA,"0","0","0"
"2865","1","1",NA,"1","1","0"
"2866","0","1",NA,"1","0","0"
"2867","0","1",NA,"1","1","0"
"2868","0","1",NA,"0","0","0"
"2869","1","1",NA,"1","1","0"
"2870","0","1",NA,"0","1","1"
"2871","1","1",NA,"0","0","0"
"2872","1","1",NA,"0","1","1"
"2873","0","1",NA,"0","0","0"
"2874","1","1",NA,"0","1","1"
"2875","0","1",NA,"0","0","0"
"2876","1","1",NA,"0","1","1"
"2877","1","1",NA,"0","1","0"
"2878","0","1",NA,"1","1","1"
"2879","1","1",NA,"0","1","0"
"2880","1","1",NA,"1","1","1"
"2881","1","1",NA,"0","1","0"
"2882","0","1",NA,"0","1","0"
"2883","0","1",NA,"0","1","0"
"2884","1","1",NA,"0","0","0"
"2885","0","1",NA,"1","1","0"
"2886","1","1",NA,"1","1","0"
"2887","0","1",NA,"0","1","0"
"2888","1","1",NA,"0","1","1"
"2889","0","1",NA,"0","1","1"
"2890","1","0",NA,"1","0","0"
"2891","0","1",NA,"0","0","1"
"2892","0","1",NA,"0","1","1"
"2893","1","1",NA,"0","0","0"
"2894","1","1",NA,"1","0","1"
"2895","0","1",NA,"0","1","1"
"2896","0","1",NA,"0","1","0"
"2897","1","1",NA,"0","1","0"
"2898","1","1",NA,"0","0","0"
"2899","0","0",NA,"1","1","0"
"2900","1","0",NA,"1","0","0"
"2901","0","1",NA,"0","1","1"
"2902","0","1",NA,"1","1","0"
"2903","0","1",NA,"0","1","0"
"2904","1","0",NA,"1","0","0"
"2905","1","1",NA,"0","0","1"
"2906","0","1",NA,"0","0","0"
"2907","0","1",NA,"0","1","0"
"2908","1","1",NA,"0","1","1"
"2909","1","1",NA,"0","1","1"
"2910","0","1",NA,"1","0","0"
"2911","0","1",NA,"0","1","0"
"2912","0","1",NA,"0","0","1"
"2913","1","1",NA,"1","1","0"
"2914","1","0",NA,"1","0","0"
"2915","1","1",NA,"0","1","0"
"2916","0","0",NA,"1","1","0"
"2917","1","0",NA,"0","1","0"
"2918","1","1",NA,"0","1","0"
"2919","1","0",NA,"1","1","0"
"2920","1","0",NA,"1","0","0"
"2921","0","1",NA,"1","0","0"
"2922","1","1",NA,"0","1","1"
"2923","0","1",NA,"0","1","1"
"2924","1","1",NA,"0","0","0"
"2925","1","1",NA,"1","1","1"
"2926","0","1",NA,"0","0","0"
"2927","0","1",NA,"1","1","0"
"2928","1","1",NA,"0","1","0"
"2929","1","1",NA,"1","0","0"
"2930","1","0",NA,"1","0","0"
"2931","1","1",NA,"0","0","0"
"2932","0","1",NA,"1","1","0"
"2933","1","1",NA,"1","1","0"
"2934","1","1",NA,"0","1","0"
"2935","0","1",NA,"0","0","0"
"2936","1","1",NA,"1","1","0"
"2937","1","1",NA,"1","1","0"
"2938","0","1",NA,"1","1","0"
"2939","1","1",NA,"1","0","0"
"2940","1","1",NA,"1","1","1"
"2941","1","0",NA,"1","1","1"
"2942","1","1",NA,"1","1","0"
"2943","1","1",NA,"0","0","0"
"2944","1","1",NA,"0","1","0"
"2945","1","0",NA,"1","1","0"
"2946","1","1",NA,"0","0","0"
"2947","0","1",NA,"0","1","0"
"2948","1","1",NA,"1","1","0"
"2949","1","1",NA,"0","1","1"
"2950","0","1",NA,"0","1","0"
"2951","1","1",NA,"0","1","0"
"2952","1","1",NA,"0","1","0"
"2953","0","1",NA,"0","1","0"
"2954","0","1",NA,"1","1","1"
"2955","0","1",NA,"0","0","1"
"2956","1","1",NA,"0","1","1"
"2957","1","1",NA,"1","1","0"
"2958","0","1",NA,"1","1","0"
"2959","0","1",NA,"0","0","0"
"2960","1","1",NA,"1","0","0"
"2961","1","1",NA,"0","1","1"
"2962","1","1",NA,"1","1","0"
"2963","0","0",NA,"0","1","1"
"2964","0","1",NA,"0","1","0"
"2965","1","1",NA,"0","1","0"
"2966","1","1",NA,"0","0","1"
"2967","0","0",NA,"0","1","0"
"2968","1","1",NA,"1","0","0"
"2969","1","1",NA,"1","0","0"
"2970","0","1",NA,"0","0","0"
"2971","1","1",NA,"0","1","1"
"2972","0","1",NA,"1","0","0"
"2973","1","0",NA,"1","1","0"
"2974","0","1",NA,"1","1","1"
"2975","1","1",NA,"1","1","1"
"2976","1","1",NA,"0","0","0"
"2977","1","1",NA,"0","1","0"
"2978","1","1",NA,"0","1","0"
"2979","1","1",NA,"1","1","0"
"2980","1","1",NA,"0","1","0"
"2981","0","1",NA,"0","0","0"
"2982","1","1",NA,"0","0","0"
"2983","1","1",NA,"0","1","0"
"2984","1","1",NA,"1","0","0"
"2985","0","1",NA,"0","0","0"
"2986","0","1",NA,"1","1","0"
"2987","0","1",NA,"0","1","0"
"2988","0","1",NA,"0","0","0"
"2989","1","1",NA,"1","1","0"
"2990","1","1",NA,"0","1","0"
"2991","1","0",NA,"0","1","1"
"2992","0","1",NA,"0","0","0"
"2993","1","0",NA,"1","0","0"
"2994","1","1",NA,"0","0","0"
"2995","1","0",NA,"1","1","0"
"2996","0","0",NA,"0","0","0"
"2997","0","1",NA,"0","1","0"
"2998","1","1",NA,"1","1","1"
"2999","1","1",NA,"1","1","0"
"3000","1","1",NA,"0","0","0"
"3001","1","1",NA,"0","1","1"
"3002","1","1",NA,"0","0","0"
"3003","1","1",NA,"0","0","0"
"3004","1","1",NA,"0","1","1"
"3005","1","1",NA,"0","0","1"
"3006","0","1",NA,"0","1","0"
"3007","1","1",NA,"0","1","1"
"3008","0","1",NA,"1","1","1"
"3009","0","1",NA,"0","0","0"
"3010","1","1",NA,"0","1","0"
"3011","1","1",NA,"0","1","0"
"3012","0","1",NA,"0","0","0"
"3013","1","1",NA,"1","1","0"
"3014","0","1",NA,"0","1","0"
"3015","1","1",NA,"0","1","0"
"3016","1","1",NA,"1","1","0"
"3017","0","1",NA,"0","1","1"
"3018","0","1",NA,"1","1","0"
"3019","1","1",NA,"0","0","0"
"3020","0","1",NA,"1","0","1"
"3021","1","0",NA,"0","0","0"
"3022","1","1",NA,"0","0","0"
"3023","0","1",NA,"0","0","0"
"3024","1","1",NA,"1","0","0"
"3025","1","1",NA,"0","0","0"
"3026","1","1",NA,"0","0","0"
"3027","0","1",NA,"0","1","1"
"3028","0","1",NA,"0","1","0"
"3029","1","0",NA,"1","1","1"
"3030","1","1",NA,"0","1","1"
"3031","1","1",NA,"0","1","1"
"3032","0","1",NA,"0","1","1"
"3033","1","1",NA,"0","0","0"
"3034","0","1",NA,"1","1","0"
"3035","1","1",NA,"0","0","1"
"3036","0","1",NA,"0","1","0"
"3037","1","0",NA,"0","1","0"
"3038","1","1",NA,"0","0","0"
"3039","0","1",NA,"1","1","0"
"3040","1","0",NA,"1","1","0"
"3041","1","1",NA,"1","1","1"
"3042","1","1",NA,"1","1","0"
"3043","1","0",NA,"1","0","1"
"3044","0","0",NA,"0","1","1"
"3045","0","1",NA,"0","1","1"
"3046","0","1",NA,"1","1","0"
"3047","0","1",NA,"0","1","0"
"3048","0","1",NA,"1","0","1"
"3049","0","1",NA,"0","0","0"
"3050","0","1",NA,"0","0","1"
"3051","0","1",NA,"0","1","1"
"3052","0","1",NA,"1","0","0"
"3053","1","1",NA,"0","1","0"
"3054","1","1",NA,"0","1","0"
"3055","0","1",NA,"1","1","0"
"3056","1","1",NA,"0","0","1"
"3057","1","1",NA,"0","1","0"
"3058","1","1",NA,"0","0","0"
"3059","0","1",NA,"0","1","1"
"3060","0","1",NA,"0","1","0"
"3061","1","0",NA,"0","1","0"
"3062","1","1",NA,"1","1","1"
"3063","1","0",NA,"0","0","0"
"3064","0","1",NA,"0","1","0"
"3065","0","1",NA,"0","1","0"
"3066","1","1",NA,"0","1","0"
"3067","0","1",NA,"0","1","0"
"3068","1","1",NA,"1","1","1"
"3069","1","1",NA,"1","1","0"
"3070","0","1",NA,"0","1","0"
"3071","0","0",NA,"1","0","0"
"3072","1","1",NA,"1","1","0"
"3073","0","1",NA,"1","1","0"
"3074","0","0",NA,"1","1","0"
"3075","0","1",NA,"1","1","0"
"3076","1","1",NA,"1","1","0"
"3077","0","1",NA,"1","0","1"
"3078","1","1",NA,"0","0","0"
"3079","0","1",NA,"0","1","1"
"3080","0","1",NA,"1","1","1"
"3081","1","0",NA,"0","0","0"
"3082","1","1",NA,"0","0","1"
"3083","1","1",NA,"0","0","0"
"3084","1","1",NA,"0","0","0"
"3085","1","1",NA,"0","1","0"
"3086","1","1",NA,"1","1","1"
"3087","1","1",NA,"0","1","0"
"3088","0","1",NA,"0","1","1"
"3089","1","1",NA,"0","0","0"
"3090","0","1",NA,"1","1","0"
"3091","1","1",NA,"0","1","1"
"3092","0","1",NA,"0","0","0"
"3093","0","0",NA,"0","1","1"
"3094","1","1",NA,"1","1","0"
"3095","0","1",NA,"1","1","0"
"3096","1","1",NA,"0","0","0"
"3097","0","0",NA,"1","1","0"
"3098","1","1",NA,"0","0","0"
"3099","1","1",NA,"1","1","1"
"3100","0","1",NA,"0","0","0"
"3101","0","1",NA,"1","1","0"
"3102","0","1",NA,"0","1","0"
"3103","0","1",NA,"0","0","1"
"3104","0","1",NA,"0","1","1"
"3105","1","1",NA,"0","1","0"
"3106","1","1",NA,"0","0","0"
"3107","0","1",NA,"0","0","0"
"3108","0","1",NA,"1","1","0"
"3109","0","1",NA,"1","1","0"
"3110","1","1",NA,"0","1","0"
"3111","0","1",NA,"0","0","0"
"3112","1","1",NA,"1","1","1"
"3113","1","1",NA,"1","1","0"
"3114","1","1",NA,"0","1","0"
"3115","1","1",NA,"0","0","0"
"3116","0","1",NA,"1","1","1"
"3117","0","1",NA,"1","0","0"
"3118","0","1",NA,"1","1","0"
"3119","1","1",NA,"0","0","0"
"3120","0","1",NA,"0","1","1"
"3121","0","1",NA,"0","1","0"
"3122","0","1",NA,"0","0","1"
"3123","1","1",NA,"0","0","0"
"3124","1","1",NA,"0","1","0"
"3125","1","1",NA,"1","0","0"
"3126","1","1",NA,"0","0","0"
"3127","0","0",NA,"1","0","0"
"3128","0","0",NA,"1","1","1"
"3129","1","1",NA,"0","0","0"
"3130","1","1",NA,"1","1","0"
"3131","1","1",NA,"0","0","0"
"3132","0","1",NA,"1","0","0"
"3133","1","1",NA,"0","1","0"
"3134","1","0",NA,"1","1","0"
"3135","0","1",NA,"0","0","0"
"3136","0","1",NA,"0","1","1"
"3137","0","1",NA,"0","1","1"
"3138","0","1",NA,"1","1","0"
"3139","0","1",NA,"0","1","1"
"3140","1","0",NA,"0","0","1"
"3141","1","1",NA,"0","0","0"
"3142","1","1",NA,"1","1","1"
"3143","1","1",NA,"0","0","1"
"3144","1","1",NA,"1","1","0"
"3145","1","1",NA,"0","0","0"
"3146","0","1",NA,"1","1","1"
"3147","0","1",NA,"1","1","1"
"3148","0","1",NA,"0","0","0"
"3149","0","1",NA,"0","0","0"
"3150","0","1",NA,"0","0","0"
"3151","1","0",NA,"0","1","0"
"3152","1","1",NA,"0","0","0"
"3153","0","1",NA,"0","1","0"
"3154","0","1",NA,"0","0","0"
"3155","0","1",NA,"1","0","0"
"3156","1","1",NA,"0","0","0"
"3157","0","1",NA,"0","0","0"
"3158","1","1",NA,"0","0","1"
"3159","1","1",NA,"0","1","1"
"3160","1","1",NA,"0","1","0"
"3161","0","0",NA,"1","0","0"
"3162","1","1",NA,"0","0","0"
"3163","1","1",NA,"0","0","0"
"3164","1","1",NA,"1","0","0"
"3165","1","1",NA,"1","1","0"
"3166","1","1",NA,"0","0","0"
"3167","1","1",NA,"0","0","0"
"3168","0","1",NA,"1","1","0"
"3169","0","1",NA,"0","1","0"
"3170","1","1",NA,"1","1","0"
"3171","1","1",NA,"1","0","0"
"3172","0","1",NA,"0","1","0"
"3173","1","1",NA,"1","1","1"
"3174","0","1",NA,"0","0","0"
"3175","1","0",NA,"0","1","0"
"3176","1","1",NA,"0","0","1"
"3177","0","1",NA,"0","0","0"
"3178","1","0",NA,"0","0","0"
"3179","1","1",NA,"0","0","1"
"3180","0","1",NA,"0","1","0"
"3181","0","1",NA,"0","0","0"
"3182","0","1",NA,"1","1","0"
"3183","0","1",NA,"0","1","0"
"3184","1","0",NA,"0","1","1"
"3185","0","1",NA,"1","1","0"
"3186","0","0",NA,"0","0","1"
"3187","0","1",NA,"0","0","0"
"3188","1","1",NA,"1","1","0"
"3189","0","1",NA,"0","1","1"
"3190","0","1",NA,"0","0","0"
"3191","1","0",NA,"0","0","0"
"3192","1","0",NA,"1","1","0"
"3193","1","1",NA,"0","1","0"
"3194","0","1",NA,"0","0","0"
"3195","0","0",NA,"1","0","1"
"3196","0","1",NA,"1","0","0"
"3197","0","1",NA,"0","0","0"
"3198","0","1",NA,"1","1","1"
"3199","1","1",NA,"1","1","0"
"3200","0","1",NA,"0","0","0"
"3201","1","1",NA,"1","1","1"
"3202","0","1",NA,"1","1","0"
"3203","1","1",NA,"0","1","0"
"3204","0","1",NA,"1","0","0"
"3205","1","1",NA,"0","1","0"
"3206","0","1",NA,"1","1","0"
"3207","0","1",NA,"0","0","0"
"3208","0","1",NA,"0","1","0"
"3209","1","1",NA,"1","1","0"
"3210","0","1",NA,"0","1","1"
"3211","0","1",NA,"0","0","0"
"3212","0","1",NA,"0","0","0"
"3213","1","1",NA,"1","1","0"
"3214","0","0",NA,"0","0","0"
"3215","1","1",NA,"1","1","0"
"3216","1","1",NA,"1","1","0"
"3217","0","1",NA,"0","0","1"
"3218","0","1",NA,"0","1","0"
"3219","1","1",NA,"1","0","0"
"3220","0","1",NA,"0","0","0"
"3221","1","1",NA,"0","0","0"
"3222","1","0",NA,"0","1","0"
"3223","1","1",NA,"0","0","0"
"3224","1","0",NA,"1","0","0"
"3225","0","1",NA,"0","1","1"
"3226","0","1",NA,"0","1","0"
"3227","1","1",NA,"0","0","0"
"3228","1","1",NA,"0","1","0"
"3229","1","1",NA,"1","1","0"
"3230","0","1",NA,"0","1","1"
"3231","1","1",NA,"0","0","0"
"3232","0","1",NA,"1","0","0"
"3233","1","1",NA,"1","0","0"
"3234","1","0",NA,"0","1","0"
"3235","0","1",NA,"0","0","0"
"3236","0","0",NA,"1","0","0"
"3237","1","1",NA,"1","0","0"
"3238","1","1",NA,"0","1","0"
"3239","0","1",NA,"0","0","0"
"3240","1","1",NA,"0","1","0"
"3241","0","1",NA,"1","0","1"
"3242","1","1",NA,"0","0","1"
"3243","1","1",NA,"0","0","0"
"3244","0","0",NA,"1","1","0"
"3245","1","1",NA,"0","1","0"
"3246","0","1",NA,"1","0","1"
"3247","1","1",NA,"0","0","1"
"3248","0","1",NA,"1","1","0"
"3249","1","1",NA,"0","1","1"
"3250","0","1",NA,"1","1","0"
"3251","1","1",NA,"0","1","0"
"3252","0","1",NA,"1","1","1"
"3253","1","1",NA,"0","1","0"
"3254","0","1",NA,"0","1","0"
"3255","1","1",NA,"1","1","0"
"3256","0","1",NA,"1","1","0"
"3257","1","1",NA,"1","0","0"
"3258","1","1",NA,"1","1","0"
"3259","1","0",NA,"0","1","0"
"3260","0","1",NA,"0","0","0"
"3261","1","1",NA,"1","1","1"
"3262","0","1",NA,"1","1","0"
"3263","0","1",NA,"0","0","1"
"3264","0","1",NA,"1","0","0"
"3265","0","1",NA,"0","1","0"
"3266","1","1",NA,"0","1","1"
"3267","0","1",NA,"0","0","0"
"3268","1","1",NA,"0","0","0"
"3269","1","1",NA,"0","0","0"
"3270","1","1",NA,"0","0","0"
"3271","0","1",NA,"0","1","0"
"3272","1","1",NA,"1","1","1"
"3273","1","1",NA,"0","1","1"
"3274","1","1",NA,"0","0","1"
"3275","0","1",NA,"1","1","0"
"3276","0","1",NA,"0","0","0"
"3277","0","1",NA,"0","1","1"
"3278","1","1",NA,"0","0","0"
"3279","0","1",NA,"1","1","0"
"3280","1","1",NA,"0","0","0"
"3281","1","1",NA,"1","0","0"
"3282","1","1",NA,"1","1","0"
"3283","1","1",NA,"1","0","0"
"3284","0","1",NA,"0","1","0"
"3285","1","1",NA,"0","1","0"
"3286","1","1",NA,"1","1","0"
"3287","1","1",NA,"0","1","1"
"3288","1","1",NA,"0","1","1"
"3289","0","1",NA,"0","0","0"
"3290","0","1",NA,"1","1","0"
"3291","0","0",NA,"0","0","0"
"3292","0","1",NA,"0","0","0"
"3293","0","0",NA,"1","1","0"
"3294","0","1",NA,"1","1","0"
"3295","0","1",NA,"0","1","1"
"3296","0","1",NA,"1","0","0"
"3297","0","1",NA,"0","1","0"
"3298","0","1",NA,"0","0","0"
"3299","0","1",NA,"0","0","0"
"3300","1","1",NA,"1","1","0"
"3301","0","1",NA,"0","0","0"
"3302","0","1",NA,"0","1","1"
"3303","1","1",NA,"1","1","1"
"3304","0","1",NA,"1","0","1"
"3305","1","1",NA,"1","1","0"
"3306","1","1",NA,"0","0","0"
"3307","0","1",NA,"1","1","0"
"3308","0","1",NA,"1","0","0"
"3309","0","1",NA,"0","0","0"
"3310","0","1",NA,"0","0","0"
"3311","0","1",NA,"0","0","1"
"3312","0","0",NA,"1","1","0"
"3313","1","1",NA,"0","0","0"
"3314","1","1",NA,"0","0","0"
"3315","0","1",NA,"1","0","0"
"3316","1","1",NA,"1","1","0"
"3317","0","0",NA,"1","0","0"
"3318","1","1",NA,"1","0","0"
"3319","1","0",NA,"0","0","1"
"3320","0","1",NA,"0","1","1"
"3321","1","1",NA,"0","1","0"
